timestamp,open,high,low,close,volume,amount
2026-03-10 00:28:00+00:00,68845.0,68895.0,68845.0,68880.0,1550004.0,10676877.42605
2026-03-10 00:29:00+00:00,68880.0,68985.0,68872.3,68940.1,1318882.0,9091359.10167
2026-03-10 00:30:00+00:00,68940.2,68940.2,68872.5,68873.0,1486770.0,10243533.68777
2026-03-10 00:31:00+00:00,68872.9,68902.1,68851.7,68902.0,1335884.0,9201140.171
2026-03-10 00:32:00+00:00,68902.0,68922.0,68880.0,68899.6,783652.0,5399715.35508
2026-03-10 00:33:00+00:00,68899.6,68958.0,68854.0,68957.9,688311.0,4742605.43561
2026-03-10 00:34:00+00:00,68957.9,69059.2,68957.9,69038.2,1165334.0,8040341.98369
2026-03-10 00:35:00+00:00,69038.3,69181.8,69027.3,69124.1,2363442.0,16334256.54538
2026-03-10 00:36:00+00:00,69124.1,69124.1,69033.1,69043.8,2945721.0,20346092.1642
2026-03-10 00:37:00+00:00,69043.8,69118.3,69043.8,69092.0,1641484.0,11340532.686
2026-03-10 00:38:00+00:00,69092.0,69105.0,69068.0,69077.2,704483.0,4867280.03024
2026-03-10 00:39:00+00:00,69077.1,69167.8,69077.1,69163.6,962666.0,6655073.70016
2026-03-10 00:40:00+00:00,69163.6,69163.6,69110.0,69145.0,1023515.0,7076086.56764
2026-03-10 00:41:00+00:00,69144.9,69144.9,69084.8,69084.8,991743.0,6854094.57521
2026-03-10 00:42:00+00:00,69084.8,69120.6,69060.7,69105.8,581195.0,4016088.68503
2026-03-10 00:43:00+00:00,69105.7,69143.3,69105.7,69126.9,590156.0,4079605.70595
2026-03-10 00:44:00+00:00,69127.0,69166.1,69126.5,69149.5,533608.0,3689846.37365
2026-03-10 00:45:00+00:00,69149.6,69149.6,69108.3,69127.5,523622.0,3619457.7185
2026-03-10 00:46:00+00:00,69127.5,69258.8,69127.5,69230.1,1362243.0,9428580.59616
2026-03-10 00:47:00+00:00,69230.1,69255.8,69195.0,69221.3,1612545.0,11163609.96171
2026-03-10 00:48:00+00:00,69220.0,69220.0,69145.3,69208.4,1238707.0,8569523.6884
2026-03-10 00:49:00+00:00,69208.4,69239.4,69195.0,69195.0,1304678.0,9031177.72131
2026-03-10 00:50:00+00:00,69195.1,69197.9,69105.1,69122.8,1444478.0,9987945.38393
2026-03-10 00:51:00+00:00,69122.7,69149.9,69109.0,69134.9,738413.0,5104854.48034
2026-03-10 00:52:00+00:00,69136.1,69140.0,69122.1,69126.3,327503.0,2264052.84901
2026-03-10 00:53:00+00:00,69123.5,69129.0,69083.0,69098.0,481085.0,3324504.81468
2026-03-10 00:54:00+00:00,69098.2,69106.0,69047.1,69050.1,681035.0,4704297.06714
2026-03-10 00:55:00+00:00,69048.5,69067.9,69037.2,69056.0,532541.0,3677521.64435
2026-03-10 00:56:00+00:00,69056.0,69102.1,69025.0,69090.1,636450.0,4395357.90717
2026-03-10 00:57:00+00:00,69090.1,69090.1,69056.1,69074.7,660671.0,4563658.38977
2026-03-10 00:58:00+00:00,69074.8,69110.0,69056.2,69100.1,562542.0,3886459.47351
2026-03-10 00:59:00+00:00,69100.1,69133.1,69088.1,69116.0,466955.0,3227294.76112
2026-03-10 01:00:00+00:00,69115.1,69129.8,69060.0,69115.0,491539.0,3396537.19575
2026-03-10 01:01:00+00:00,69115.1,69190.9,69105.0,69190.0,678438.0,4691497.4713
2026-03-10 01:02:00+00:00,69190.0,69219.1,69125.0,69130.0,732358.0,5065884.14449
2026-03-10 01:03:00+00:00,69130.0,69162.7,69126.0,69137.1,445461.0,3080249.35787
2026-03-10 01:04:00+00:00,69137.0,69137.0,69060.1,69061.0,347755.0,2402612.39619
2026-03-10 01:05:00+00:00,69061.1,69090.0,69024.0,69069.1,475870.0,3286401.9456
2026-03-10 01:06:00+00:00,69069.0,69171.9,69061.0,69147.7,488312.0,3375094.91785
2026-03-10 01:07:00+00:00,69147.7,69173.9,69147.7,69162.1,325959.0,2254452.85006
2026-03-10 01:08:00+00:00,69162.0,69175.0,69115.1,69129.9,269009.0,1860315.79626
2026-03-10 01:09:00+00:00,69129.9,69149.3,69115.1,69130.1,265617.0,1836337.21277
2026-03-10 01:10:00+00:00,69130.1,69160.0,69107.9,69120.0,225301.0,1557368.45951
2026-03-10 01:11:00+00:00,69120.0,69153.9,69120.0,69139.9,250274.0,1730356.02498
2026-03-10 01:12:00+00:00,69139.4,69152.7,69120.8,69133.5,172756.0,1194448.34697
2026-03-10 01:13:00+00:00,69133.6,69133.6,69113.1,69118.1,189807.0,1312012.1197
2026-03-10 01:14:00+00:00,69117.1,69117.1,69070.0,69078.0,196437.0,1357230.66101
2026-03-10 01:15:00+00:00,69077.9,69124.1,69053.1,69055.0,268871.0,1857384.4397
2026-03-10 01:16:00+00:00,69055.1,69064.5,69013.0,69013.0,454455.0,3137543.21953
2026-03-10 01:17:00+00:00,69013.1,69037.5,68925.4,68940.0,606855.0,4186276.022
2026-03-10 01:18:00+00:00,68940.0,68943.8,68890.1,68930.4,1075184.0,7409107.87974
2026-03-10 01:19:00+00:00,68930.4,68930.4,68860.0,68866.0,680340.0,4687109.46536
2026-03-10 01:20:00+00:00,68865.6,68865.6,68812.0,68842.6,507429.0,3493090.33041
2026-03-10 01:21:00+00:00,68842.6,68900.6,68835.0,68899.9,542900.0,3739031.04465
2026-03-10 01:22:00+00:00,68899.9,68953.5,68888.0,68888.1,604409.0,4165058.22254
2026-03-10 01:23:00+00:00,68888.1,68945.0,68888.1,68936.9,542021.0,3735293.98512
2026-03-10 01:24:00+00:00,68936.9,68955.0,68936.9,68954.7,416434.0,2871222.70412
2026-03-10 01:25:00+00:00,68954.0,69028.5,68938.8,69010.1,434643.0,2997680.30946
2026-03-10 01:26:00+00:00,69010.1,69026.0,68962.1,68962.2,441559.0,3046597.09536
2026-03-10 01:27:00+00:00,68962.2,68990.0,68928.1,68928.1,430693.0,2970001.52539
2026-03-10 01:28:00+00:00,68925.0,68943.0,68923.0,68930.6,319059.0,2199276.41496
2026-03-10 01:29:00+00:00,68930.6,68950.0,68926.6,68935.0,169296.0,1167122.71737
2026-03-10 01:30:00+00:00,68935.0,68935.0,68900.0,68923.6,166343.0,1146296.56747
2026-03-10 01:31:00+00:00,68925.0,68985.0,68925.0,68935.1,349342.0,2409312.39679
2026-03-10 01:32:00+00:00,68935.0,68949.9,68913.4,68932.1,400882.0,2763343.6725
2026-03-10 01:33:00+00:00,68932.1,69049.1,68932.0,69025.0,417132.0,2878733.68476
2026-03-10 01:34:00+00:00,69030.9,69030.9,68970.0,68970.1,360542.0,2487873.63737
2026-03-10 01:35:00+00:00,68922.7,68956.8,68900.0,68927.8,534056.0,3680730.04558
2026-03-10 01:36:00+00:00,68928.7,68987.1,68919.6,68975.4,396994.0,2737553.56478
2026-03-10 01:37:00+00:00,68975.0,68975.0,68883.1,68888.9,334839.0,2308072.57101
2026-03-10 01:38:00+00:00,68888.9,68900.1,68752.2,68800.1,861905.0,5930263.74486
2026-03-10 01:39:00+00:00,68800.2,68853.1,68800.1,68844.8,1235895.0,8507620.1185
2026-03-10 01:40:00+00:00,68844.0,68890.0,68839.0,68877.0,657493.0,4528088.96766
2026-03-10 01:41:00+00:00,68877.1,68886.0,68864.4,68874.1,297976.0,2052328.01705
2026-03-10 01:42:00+00:00,68874.1,68890.5,68865.7,68865.7,220453.0,1518539.63857
2026-03-10 01:43:00+00:00,68865.8,68883.8,68850.0,68879.2,255101.0,1756632.79397
2026-03-10 01:44:00+00:00,68879.3,68965.5,68860.0,68938.0,313624.0,2160617.05508
2026-03-10 01:45:00+00:00,68938.0,68938.0,68898.0,68912.8,475395.0,3275937.52623
2026-03-10 01:46:00+00:00,68912.9,68994.3,68912.9,68946.0,379205.0,2615151.55175
2026-03-10 01:47:00+00:00,68946.1,68946.1,68933.0,68945.9,352683.0,2431403.95489
2026-03-10 01:48:00+00:00,68945.9,68992.7,68945.8,68982.8,344232.0,2374408.84492
2026-03-10 01:49:00+00:00,68982.8,69035.7,68970.0,69003.1,363271.0,2506603.4365
2026-03-10 01:50:00+00:00,69003.1,69225.5,69003.1,69213.3,800234.0,5533578.35348
2026-03-10 01:51:00+00:00,69213.3,69232.7,69139.1,69166.4,1328059.0,9186535.99083
2026-03-10 01:52:00+00:00,69166.4,69200.0,69150.0,69189.9,676118.0,4676852.75747
2026-03-10 01:53:00+00:00,69191.0,69191.0,69150.1,69161.1,511116.0,3535127.64278
2026-03-10 01:54:00+00:00,69161.0,69215.0,69158.8,69215.0,554382.0,3835504.633
2026-03-10 01:55:00+00:00,69219.0,69295.0,69196.1,69283.9,785484.0,5439015.33331
2026-03-10 01:56:00+00:00,69284.0,69353.7,69284.0,69307.7,1494290.0,10360288.10267
2026-03-10 01:57:00+00:00,69307.7,69309.1,69225.1,69230.0,1456466.0,10086012.39557
2026-03-10 01:58:00+00:00,69225.3,69340.0,69225.3,69302.1,1174553.0,8138501.95943
2026-03-10 01:59:00+00:00,69302.1,69302.2,69217.0,69217.1,1156920.0,8012965.61885
2026-03-10 02:00:00+00:00,69217.0,69333.3,69202.2,69249.9,1019363.0,7062864.31707
2026-03-10 02:01:00+00:00,69250.0,69295.0,69249.9,69295.0,1124666.0,7790856.53672
2026-03-10 02:02:00+00:00,69297.9,69298.0,69259.1,69261.0,546411.0,3784938.33919
2026-03-10 02:03:00+00:00,69261.0,69261.0,69177.6,69197.9,450080.0,3114973.98456
2026-03-10 02:04:00+00:00,69197.9,69205.0,69116.0,69137.2,774360.0,5355708.42439
2026-03-10 02:05:00+00:00,69137.2,69137.2,69065.3,69094.9,1014079.0,7006880.72592
2026-03-10 02:06:00+00:00,69095.0,69124.3,69086.6,69119.9,824952.0,5700865.84491
2026-03-10 02:07:00+00:00,69120.0,69142.9,69110.0,69120.0,363991.0,2516084.38524
2026-03-10 02:08:00+00:00,69120.0,69121.6,69092.0,69117.0,403352.0,2787374.03774
2026-03-10 02:09:00+00:00,69116.9,69128.5,69092.1,69109.3,368491.0,2546515.42822
2026-03-10 02:10:00+00:00,69109.3,69160.0,69106.1,69144.2,197363.0,1364326.78996
2026-03-10 02:11:00+00:00,69146.9,69149.9,69110.1,69148.2,216034.0,1493533.98211
2026-03-10 02:12:00+00:00,69148.2,69160.0,69112.3,69143.0,267974.0,1852777.19386
2026-03-10 02:13:00+00:00,69142.9,69198.6,69125.0,69198.5,211651.0,1463774.76653
2026-03-10 02:14:00+00:00,69198.6,69210.9,69185.2,69190.0,292274.0,2022418.27421
2026-03-10 02:15:00+00:00,69190.1,69200.0,69170.0,69181.0,340135.0,2353249.17756
2026-03-10 02:16:00+00:00,69173.0,69198.0,69160.0,69168.1,311367.0,2154100.70917
2026-03-10 02:17:00+00:00,69168.2,69199.9,69138.1,69138.1,221301.0,1531004.20288
2026-03-10 02:18:00+00:00,69138.2,69160.4,69130.0,69155.9,230308.0,1592449.37368
2026-03-10 02:19:00+00:00,69155.9,69198.9,69133.2,69198.9,251060.0,1735997.50554
2026-03-10 02:20:00+00:00,69198.8,69281.9,69170.0,69235.0,447893.0,3101086.21871
2026-03-10 02:21:00+00:00,69235.0,69235.0,69146.6,69146.6,180221.0,1246996.44856
2026-03-10 02:22:00+00:00,69146.6,69153.9,69118.0,69139.1,242588.0,1677201.88164
2026-03-10 02:23:00+00:00,69139.1,69148.0,69110.0,69134.9,221693.0,1532624.05198
2026-03-10 02:24:00+00:00,69135.0,69147.9,69101.1,69138.5,252287.0,1743834.4556
2026-03-10 02:25:00+00:00,69144.5,69198.8,69140.1,69190.0,400494.0,2770021.43456
2026-03-10 02:26:00+00:00,69190.1,69190.1,69159.3,69159.3,207035.0,1432154.26472
2026-03-10 02:27:00+00:00,69157.0,69183.1,69157.0,69179.9,258773.0,1790107.20597
2026-03-10 02:28:00+00:00,69180.0,69265.0,69179.1,69259.9,298260.0,2064723.64355
2026-03-10 02:29:00+00:00,69260.0,69361.9,69260.0,69331.4,788258.0,5464304.03472
2026-03-10 02:30:00+00:00,69330.0,69796.0,69328.0,69646.3,4918372.0,34240371.03136
2026-03-10 02:31:00+00:00,69646.2,69775.0,69610.2,69720.1,5233144.0,36476190.33537
2026-03-10 02:32:00+00:00,69720.1,69870.1,69690.3,69857.1,4087306.0,28525127.05479
2026-03-10 02:33:00+00:00,69857.0,69888.0,69805.0,69874.0,3863487.0,26983299.86367
2026-03-10 02:34:00+00:00,69874.0,70006.2,69837.0,69968.4,3773496.0,26387984.9344
2026-03-10 02:35:00+00:00,69968.3,70111.8,69933.0,70091.0,4537630.0,31763585.2434
2026-03-10 02:36:00+00:00,70091.0,70180.9,69954.0,69995.3,4858801.0,34050056.9449
2026-03-10 02:37:00+00:00,69995.4,70045.0,69969.5,70003.3,3661097.0,25627010.98597
2026-03-10 02:38:00+00:00,70000.1,70042.2,69915.0,69921.9,2580054.0,18053534.95768
2026-03-10 02:39:00+00:00,69921.8,70063.1,69916.3,70002.1,1996672.0,13976286.21041
2026-03-10 02:40:00+00:00,70002.0,70063.5,69995.0,70001.9,1902352.0,13320683.54633
2026-03-10 02:41:00+00:00,70001.9,70048.0,69955.0,70008.1,1556728.0,10896756.04899
2026-03-10 02:42:00+00:00,70008.0,70390.0,69980.1,70363.2,3763785.0,26435451.03551
2026-03-10 02:43:00+00:00,70361.0,70381.1,70300.0,70323.9,4832846.0,33991768.93885
2026-03-10 02:44:00+00:00,70324.0,70324.0,70220.0,70287.5,3156191.0,22176278.36489
2026-03-10 02:45:00+00:00,70287.5,70450.0,70230.0,70292.7,3069001.0,21587151.35547
2026-03-10 02:46:00+00:00,70292.7,70365.0,70265.0,70280.1,3231588.0,22721137.09265
2026-03-10 02:47:00+00:00,70282.0,70375.0,70250.0,70357.0,2124671.0,14938621.65895
2026-03-10 02:48:00+00:00,70356.9,70432.3,70315.7,70380.1,1408317.0,9909814.26568
2026-03-10 02:49:00+00:00,70381.0,70568.7,70360.0,70533.0,2677278.0,18868543.5128
2026-03-10 02:50:00+00:00,70533.0,70533.1,70438.0,70466.1,3434226.0,24201639.10974
2026-03-10 02:51:00+00:00,70466.1,70496.9,70423.5,70431.6,2135500.0,15047899.98716
2026-03-10 02:52:00+00:00,70431.6,70431.7,70290.0,70316.2,1864904.0,13120394.4351
2026-03-10 02:53:00+00:00,70316.2,70337.0,70251.4,70299.0,2610280.0,18346457.73758
2026-03-10 02:54:00+00:00,70299.9,70330.6,70271.0,70330.5,1349026.0,9483607.81508
2026-03-10 02:55:00+00:00,70330.6,70380.0,70320.6,70320.6,956871.0,6731732.88618
2026-03-10 02:56:00+00:00,70320.6,70349.9,70233.0,70248.5,953047.0,6699271.23155
2026-03-10 02:57:00+00:00,70247.0,70256.9,70211.7,70246.0,828709.0,5820420.47586
2026-03-10 02:58:00+00:00,70244.2,70260.0,70214.6,70258.0,837880.0,5885040.17629
2026-03-10 02:59:00+00:00,70257.9,70270.0,70215.1,70236.9,655299.0,4602619.20186
2026-03-10 03:00:00+00:00,70236.9,70250.0,70190.8,70229.9,827459.0,5810547.60858
2026-03-10 03:01:00+00:00,70230.0,70335.0,70229.9,70251.4,1097537.0,7713500.36499
2026-03-10 03:02:00+00:00,70255.9,70285.6,70150.0,70175.0,943434.0,6626034.65749
2026-03-10 03:03:00+00:00,70174.9,70194.0,70063.6,70102.8,1552161.0,10885609.19776
2026-03-10 03:04:00+00:00,70102.9,70119.0,69988.0,70024.9,1874689.0,13133448.89521
2026-03-10 03:05:00+00:00,70025.0,70106.3,69986.8,70096.0,2645382.0,18534538.34215
2026-03-10 03:06:00+00:00,70095.9,70101.1,70040.0,70075.1,1319151.0,9244147.49662
2026-03-10 03:07:00+00:00,70075.0,70120.0,70055.0,70119.9,901959.0,6320020.30168
2026-03-10 03:08:00+00:00,70120.0,70170.0,70080.1,70129.1,614350.0,4308303.42995
2026-03-10 03:09:00+00:00,70129.0,70147.9,70096.0,70132.8,681388.0,4778081.20954
2026-03-10 03:10:00+00:00,70132.9,70187.5,70132.9,70184.1,434275.0,3047316.91723
2026-03-10 03:11:00+00:00,70184.0,70215.1,70149.1,70149.1,498091.0,3495613.58678
2026-03-10 03:12:00+00:00,70145.0,70145.0,70083.3,70098.9,514705.0,3608312.82018
2026-03-10 03:13:00+00:00,70095.1,70150.8,70095.0,70134.5,398635.0,2795761.52388
2026-03-10 03:14:00+00:00,70134.4,70150.0,70126.8,70134.0,338272.0,2372712.58296
2026-03-10 03:15:00+00:00,70138.0,70150.0,70090.8,70115.0,245011.0,1718055.02686
2026-03-10 03:16:00+00:00,70118.7,70157.0,70117.0,70137.7,228635.0,1603543.85994
2026-03-10 03:17:00+00:00,70134.6,70194.6,70134.5,70184.5,284625.0,1997136.14723
2026-03-10 03:18:00+00:00,70180.5,70180.5,70098.9,70123.0,348459.0,2443350.35391
2026-03-10 03:19:00+00:00,70123.0,70159.0,70099.3,70159.0,395227.0,2771595.34725
2026-03-10 03:20:00+00:00,70158.9,70216.0,70113.2,70177.0,410723.0,2881345.94374
2026-03-10 03:21:00+00:00,70177.0,70244.7,70166.8,70178.9,406877.0,2856543.10106
2026-03-10 03:22:00+00:00,70178.9,70198.9,70155.0,70166.0,475075.0,3333978.54565
2026-03-10 03:23:00+00:00,70165.9,70188.0,70150.2,70168.0,346428.0,2430808.99205
2026-03-10 03:24:00+00:00,70168.0,70180.0,70155.2,70165.4,302559.0,2122919.68508
2026-03-10 03:25:00+00:00,70165.4,70165.4,70112.3,70134.0,311412.0,2184069.11103
2026-03-10 03:26:00+00:00,70132.0,70185.0,70132.0,70162.4,313333.0,2198290.35396
2026-03-10 03:27:00+00:00,70162.4,70163.4,70098.0,70101.0,331139.0,2322230.42798
2026-03-10 03:28:00+00:00,70101.0,70128.6,70098.0,70126.3,292174.0,2048529.86772
2026-03-10 03:29:00+00:00,70126.2,70128.7,70057.4,70087.0,362088.0,2538083.38778
2026-03-10 03:30:00+00:00,70087.0,70097.6,70055.1,70055.1,300230.0,2103906.33978
2026-03-10 03:31:00+00:00,70055.1,70063.6,70033.7,70059.8,361052.0,2529198.40704
2026-03-10 03:32:00+00:00,70059.2,70071.6,70012.4,70023.8,482263.0,3377524.09285
2026-03-10 03:33:00+00:00,70023.8,70077.9,70023.8,70063.2,442833.0,3102347.50038
2026-03-10 03:34:00+00:00,70063.2,70078.7,70039.0,70051.0,470795.0,3298476.13402
2026-03-10 03:35:00+00:00,70050.2,70050.2,70000.0,70029.6,301417.0,2110693.47357
2026-03-10 03:36:00+00:00,70029.6,70046.0,70010.2,70011.3,294891.0,2065052.7036
2026-03-10 03:37:00+00:00,70010.1,70044.0,70002.2,70037.9,245792.0,1721042.46984
2026-03-10 03:38:00+00:00,70039.7,70050.0,69997.9,70020.9,316482.0,2215896.11792
2026-03-10 03:39:00+00:00,70021.0,70050.0,69989.1,70042.9,504333.0,3531092.17667
2026-03-10 03:40:00+00:00,70043.0,70060.3,70011.4,70023.9,723261.0,5065631.66073
2026-03-10 03:41:00+00:00,70023.9,70038.0,70011.4,70011.8,386704.0,2707870.80119
2026-03-10 03:42:00+00:00,70011.8,70014.0,69955.7,69956.7,461989.0,3232851.06391
2026-03-10 03:43:00+00:00,69956.6,69958.9,69833.0,69834.1,1048533.0,7330833.5855
2026-03-10 03:44:00+00:00,69834.1,69894.0,69800.1,69812.2,2102034.0,14680172.39958
2026-03-10 03:45:00+00:00,69812.2,69820.2,69698.4,69717.7,1834348.0,12795480.29457
2026-03-10 03:46:00+00:00,69717.7,69720.0,69477.8,69498.1,3482134.0,24240329.53601
2026-03-10 03:47:00+00:00,69498.1,69542.8,69398.4,69486.1,3599095.0,24997755.10955
2026-03-10 03:48:00+00:00,69486.0,69542.4,69474.5,69496.8,3352712.0,23301310.09059
2026-03-10 03:49:00+00:00,69496.8,69543.0,69474.8,69529.0,2386193.0,16588325.91031
2026-03-10 03:50:00+00:00,69529.0,69529.9,69445.3,69478.9,1336449.0,9285976.2697
2026-03-10 03:51:00+00:00,69478.8,69485.0,69346.6,69432.2,1343142.0,9322031.58838
2026-03-10 03:52:00+00:00,69432.2,69556.7,69405.0,69522.1,1750015.0,12160717.98904
2026-03-10 03:53:00+00:00,69522.1,69532.6,69425.0,69445.1,1182761.0,8218006.28467
2026-03-10 03:54:00+00:00,69445.1,69485.0,69410.6,69478.0,1021191.0,7091634.84067
2026-03-10 03:55:00+00:00,69476.0,69521.3,69460.0,69520.6,927071.0,6443004.61484
2026-03-10 03:56:00+00:00,69520.5,69523.4,69461.7,69484.9,689721.0,4792472.44344
2026-03-10 03:57:00+00:00,69484.9,69494.9,69460.0,69470.1,460404.0,3198604.80686
2026-03-10 03:58:00+00:00,69470.0,69470.1,69385.4,69403.6,510140.0,3541383.12771
2026-03-10 03:59:00+00:00,69403.6,69419.6,69387.6,69393.8,510912.0,3545664.47388
2026-03-10 04:00:00+00:00,69393.8,69444.2,69393.8,69400.1,621953.0,4317536.27862
2026-03-10 04:01:00+00:00,69400.1,69465.0,69400.1,69448.8,713533.0,4955121.4703
2026-03-10 04:02:00+00:00,69448.9,69530.0,69448.9,69522.0,1070605.0,7438917.69639
2026-03-10 04:03:00+00:00,69522.0,69558.9,69521.9,69550.1,886115.0,6162417.71853
2026-03-10 04:04:00+00:00,69550.0,69585.0,69536.4,69564.8,827343.0,5755462.8182
2026-03-10 04:05:00+00:00,69564.9,69571.1,69473.5,69539.8,671858.0,4671165.66292
2026-03-10 04:06:00+00:00,69539.8,69540.0,69511.7,69540.0,532651.0,3703749.28672
2026-03-10 04:07:00+00:00,69540.0,69622.3,69466.1,69593.0,1380773.0,9604486.15775
2026-03-10 04:08:00+00:00,69593.0,69615.0,69575.0,69590.8,720438.0,5013425.10844
2026-03-10 04:09:00+00:00,69590.8,69590.8,69495.0,69569.9,607043.0,4220790.86189
2026-03-10 04:10:00+00:00,69569.9,69700.0,69569.9,69641.2,1215090.0,8461872.81875
2026-03-10 04:11:00+00:00,69641.2,69690.0,69625.0,69670.6,729933.0,5083962.84399
2026-03-10 04:12:00+00:00,69670.7,69699.9,69665.0,69683.8,650683.0,4534439.15906
2026-03-10 04:13:00+00:00,69683.7,69700.0,69672.0,69681.1,578211.0,4029310.40337
2026-03-10 04:14:00+00:00,69681.1,69729.0,69681.1,69691.2,746639.0,5204377.70417
2026-03-10 04:15:00+00:00,69691.2,69701.0,69620.3,69700.9,493370.0,3436702.45069
2026-03-10 04:16:00+00:00,69700.9,69711.5,69616.2,69621.8,413957.0,2883861.3006
2026-03-10 04:17:00+00:00,69621.9,69634.9,69585.0,69634.9,500018.0,3480848.3771
2026-03-10 04:18:00+00:00,69634.9,69652.1,69547.5,69554.5,553404.0,3852467.49976
2026-03-10 04:19:00+00:00,69554.6,69600.0,69550.6,69592.8,725913.0,5050799.09933
2026-03-10 04:20:00+00:00,69592.9,69634.6,69562.3,69634.5,449831.0,3131092.84499
2026-03-10 04:21:00+00:00,69634.5,69700.0,69628.5,69696.0,347976.0,2424096.97791
2026-03-10 04:22:00+00:00,69699.2,69768.0,69678.0,69724.9,642866.0,4481521.50004
2026-03-10 04:23:00+00:00,69725.0,69725.0,69670.0,69711.7,883976.0,6161444.839
2026-03-10 04:24:00+00:00,69711.6,69715.0,69677.7,69706.6,535774.0,3734375.3081
2026-03-10 04:25:00+00:00,69706.6,69728.0,69702.0,69727.9,205675.0,1433777.58316
2026-03-10 04:26:00+00:00,69728.0,69780.0,69728.0,69746.1,472219.0,3294413.08953
2026-03-10 04:27:00+00:00,69746.1,69788.0,69741.4,69774.1,368221.0,2568827.429
2026-03-10 04:28:00+00:00,69774.0,69786.5,69765.2,69786.2,328786.0,2294159.53932
2026-03-10 04:29:00+00:00,69786.1,69788.0,69703.9,69704.5,497715.0,3471706.46531
2026-03-10 04:30:00+00:00,69704.5,69770.0,69704.5,69769.9,615982.0,4296853.23454
2026-03-10 04:31:00+00:00,69769.9,69816.4,69735.1,69816.3,432115.0,3014493.29616
2026-03-10 04:32:00+00:00,69814.7,69827.0,69744.1,69764.0,513053.0,3579674.76119
2026-03-10 04:33:00+00:00,69764.1,69824.5,69764.0,69818.4,421943.0,2945459.67693
2026-03-10 04:34:00+00:00,69818.3,69847.0,69798.0,69805.0,365339.0,2551037.6425
2026-03-10 04:35:00+00:00,69806.3,69843.8,69791.2,69843.6,356887.0,2491588.63988
2026-03-10 04:36:00+00:00,69843.9,69972.8,69843.8,69952.9,1258372.0,8797503.29034
2026-03-10 04:37:00+00:00,69952.9,69978.0,69921.0,69921.1,1124048.0,7861238.09889
2026-03-10 04:38:00+00:00,69921.0,69963.4,69900.0,69901.5,851979.0,5957042.56777
2026-03-10 04:39:00+00:00,69900.1,69920.0,69885.0,69919.9,723012.0,5053867.93518
2026-03-10 04:40:00+00:00,69919.9,69998.1,69904.5,69955.4,1136084.0,7947616.73577
2026-03-10 04:41:00+00:00,69955.4,69965.9,69925.0,69940.9,493498.0,3451663.41751
2026-03-10 04:42:00+00:00,69941.0,69950.9,69921.9,69936.2,413721.0,2893410.79586
